Time,cPOMh,cPOMo,cMOM,cDOM,cQOM,cMBA,cMBD,cEM,nPOMh,nPOMo,nMOM,nDOM,nQOM,nMBA,nMBD,nEM
840.0,0.07840795937802138,0.08941963588519002,1.207475030438777,2.661305354679491e-5,7.937672199098884e-6,0.013450839549120689,0.014300468486574016,0.0001226258564339347,0.0001673576573544553,0.025031697846066923,0.1338821687778388,1.3456860229635673e-6,0.01931453074753468,0.003488362532073704,0.0037979008122083825,4.0875285477977714e-5
841.0,0.07867515968823742,0.08948642630214941,1.2074988045509591,3.158279437330572e-5,1.1817622227428621e-5,0.013587537453576132,0.014342574645005254,0.0001225490349768686,0.00016796394586115172,0.02503309269280588,0.13388228957501586,1.5643056564065766e-6,0.01931472306449831,0.0034773486661481934,0.0038087718310132737,4.084967832562238e-5
842.0,0.07902680560441468,0.08955798457478789,1.2075071538905984,2.999073930618221e-5,1.48831100923114e-5,0.013720464209216717,0.014386544556627598,0.00012247529779077927,0.00016874882241587187,0.025034767396515497,0.13388237038837714,1.5985358149831525e-6,0.019314885762677727,0.003466031534293768,0.0038199740908113006,4.0825099263592595e-5
843.0,0.07935066917808573,0.08963317945679165,1.2075278202735564,3.1818938918222006e-5,1.6845496507075006e-5,0.013869371366253477,0.014430775536251881,0.00012241508129606305,0.00016947069128450527,0.02503641040131061,0.13388248599639407,1.6127756545017915e-6,0.01931498542125362,0.003454846004626607,0.0038310922705306473,4.0805027098687226e-5
844.0,0.07971479655115943,0.0897126362881234,1.207543942751153,2.9570326346827898e-5,1.6404452989722875e-5,0.014018859915253808,0.014477735980689625,0.00012236906003178815,0.00017027560526501387,0.02503820235384708,0.13388259266659241,1.531986997969476e-6,0.019314962557760555,0.0034431979903893745,0.0038427299769245144,4.0789686677262264e-5
845.0,0.08009157269435638,0.08979622815640576,1.2075622992901511,3.956819678916819e-5,2.2070614952767077e-5,0.014189013903678287,0.014518412506634468,0.00012230526680484,0.00017110417087860426,0.02504011362125621,0.13388269892447371,2.036756559573218e-6,0.019315254294241246,0.00343327156136676,0.003852669659381923,4.076842226827956e-5
846.0,0.08046724201333288,0.08988372162306994,1.207586269138479,4.661984572618939e-5,3.125166185902008e-5,0.0143797753379188,0.014555162290769492,0.0001222402516098189,0.0001719257567554093,0.02504208601418658,0.13388281818654146,2.3580738086948705e-6,0.019315719076471005,0.003424494122963305,0.0038615131717621948,4.0746750536605825e-5
847.0,0.08083131078355224,0.08997492079343239,1.207618402728331,4.8712723303443395e-5,4.0034401129727975e-5,0.014598862062931836,0.014580010910937316,0.00012218494651788578,0.00017269436761753717,0.025044071357024644,0.1338829607615775,2.404733751921525e-6,0.01931615328221519,0.0034188244682886067,0.003867379871860119,4.072831550596147e-5
848.0,0.08124190861413683,0.09007037829197623,1.2076443255997606,4.572703696415275e-5,4.582653938501559e-5,0.014808192845091552,0.014618169816050445,0.0001221398612922567,0.0001735831546563198,0.0250462299946698,0.1338830882205751,2.3131454454908517e-6,0.01931644585006325,0.0034101773412725535,0.0038762603614266758,4.071328709741839e-5
849.0,0.08168550790481978,0.09016992871239035,1.2076673279233872,4.3980367406320356e-5,4.911102099007858e-5,0.015019192513271055,0.014659188858968603,0.0001221049907964497,0.00017454126574212867,0.025048523121860487,0.13388320944331192,2.2522179380055123e-6,0.01931661394468374,0.003401129252529775,0.003885647793931237,4.070166359881605e-5
850.0,0.08217695226825167,0.09027368471485536,1.2076836949067324,4.1298099399119574e-5,4.973695461222816e-5,0.015229140267341635,0.014702961969951576,0.00012208065803653167,0.00017559924819820168,0.02505098989300969,0.13388331470310688,2.1640040753309925e-6,0.0193166466555247,0.00339175163867853,0.003895498616371719,4.069355267884342e-5
851.0,0.0827198794671503,0.09038167619714683,1.207692484201214,4.1000481226342216e-5,4.974929209103658e-5,0.01544006305224284,0.014747620673920346,0.00012206105575623117,0.0001767641976581684,0.025053645846886692,0.1338834002617021,2.2021756650912483e-6,0.01931664730922141,0.0033824783483804247,0.003905383649045868,4.068701858540992e-5
852.0,0.08330844125620186,0.09049383196833045,1.2076950970720575,4.363606736799529e-5,5.13563423336128e-5,0.015656979028322374,0.014791171508171243,0.0001220402337644286,0.00017802359784100186,0.02505647896096907,0.13388346872108714,2.3894806012266063e-6,0.019316735276227157,0.0033737379413372,0.00391486645153932,4.068007792147574e-5
853.0,0.08392716044811675,0.09061047198457221,1.2076951931288835,4.1876194338027004e-5,5.086615757293021e-5,0.015877861631290218,0.014836580784684795,0.00012203034824712363,0.0001793444053089097,0.025059586004382326,0.13388349530304586,2.3056688143374435e-6,0.01931670828496706,0.0033649764036643255,0.003924590091715737,4.067678274904074e-5
854.0,0.0845121911882679,0.09072984657875229,1.20770880242149,4.217796683658183e-5,4.776835112131828e-5,0.016078859349958487,0.01488440925724372,0.00012204411025589728,0.0001805901943901357,0.025062491348241157,0.13388359767081687,2.2397472073030965e-6,0.01931654350416481,0.0033562032359202233,0.003934668909171302,4.0681370085298614e-5
855.0,0.08511703738852587,0.09085302963662943,1.207722493312013,4.3450789266037366e-5,4.485920458170951e-5,0.01628727911368743,0.014932230498748056,0.00012206260451667256,0.00018187534888623546,0.02506550109338079,0.13388370018534518,2.308914101724405e-6,0.0193163889026666,0.0033478206506535975,0.003944593594367151,4.068753483889037e-5
856.0,0.08574216057586465,0.09098004243040815,1.207736093776915,4.664701078321968e-5,4.407758827746288e-5,0.016541325537018235,0.014977850567630268,0.00012207328091646172,0.00018320089698744876,0.02506863048971574,0.13388379929846198,2.481009426671549e-6,0.0193163473308799,0.0033402015866755416,0.0039539077018841086,4.06910936388201e-5
857.0,0.08637308184289119,0.09111069044885137,1.2077531456944928,5.1953630251060456e-5,4.6144169763899455e-5,0.016810746242559,0.01502124945087254,0.0001220834016577874,0.00018453590665893583,0.025071834780737934,0.13388390576772174,2.7411471647329095e-6,0.019316456386025794,0.003333437162192331,0.003962611617521072,4.069446721926199e-5
858.0,0.08709150834179703,0.09124594702536086,1.207753302925335,4.5472631858908655e-5,4.406995131993698e-5,0.017071340381957272,0.015068550162393798,0.00012210592719897183,0.0001860550854081156,0.025075391595204752,0.1338839490066814,2.5034611920322157e-6,0.019316342170526912,0.0033264953460949227,0.003971927515319397,4.0701975732990114e-5
859.0,0.08781912532265966,0.09138447495712243,1.207756047416119,5.0248827485530994e-5,4.436354541058226e-5,0.017343510574477996,0.015114113002342599,0.000122127735912061,0.00018759108382023035,0.025078942381039915,0.13388401892957924,2.7508117785139124e-6,0.01931635822482299,0.0033203593933633984,0.003980746874609642,4.0709245304019853e-5
860.0,0.08857601572456432,0.09152724925096516,1.2077561441927112,5.0532119862457745e-5,4.434976808432089e-5,0.017622556539408987,0.015160086706472111,0.00012215560253465936,0.00018918685192978837,0.02508276519470823,0.13388404547036978,2.7794815056351192e-6,0.019316357468172736,0.0033147505977319885,0.003989489353408511,4.071853417821933e-5
861.0,0.08935179341289937,0.09167357180223487,1.2077562471017913,4.90570539417468e-5,4.164881711309563e-5,0.017832930405064368,0.015209552090141224,0.00012220987051699952,0.00019082024616269292,0.02508667926416851,0.1338840736528119,2.698222629753168e-6,0.01931620891041552,0.0033094794135174284,0.00399874808685636,4.073662350566605e-5
862.0,0.09008880458133507,0.09182229924113768,1.2077707190243192,5.206647085794087e-5,3.907018995195437e-5,0.018035155046934127,0.015258851348812864,0.00012227595208668012,0.0001923681758288044,0.025090381800291127,0.13388417926082383,2.7757449342261977e-6,0.019316071235189372,0.003304991549972825,0.0040078567940560195,4.075865069555961e-5
863.0,0.09090169856670241,0.09197535536532139,1.2077708938650893,5.1398254139685836e-5,3.6569927156407226e-5,0.01813766754587242,0.0153100696849326,0.0001223604295062511,0.0001940755567774063,0.025094409893024906,0.13388422700149094,2.8283989633050285e-6,0.01931593383284198,0.003301036066306863,0.00401722639389253,4.078680983541657e-5
864.0,0.09173278859468179,0.0921321227590377,1.2077710014507705,5.2529383733084084e-5,3.426759527617546e-5,0.018289372658844227,0.015360528398774227,0.00012244026485617782,0.00019581923009641676,0.025098605881860084,0.1338842563333933,2.8885034672735454e-6,0.01931580722715461,0.003297551763022192,0.004026383168964225,4.0813421618725464e-5
865.0,0.09257064930371335,0.09229151465925785,1.2077740431682724,5.40346781983802e-5,3.2001650664017424e-5,0.01831914839670783,0.01541242643074754,0.00012254511355142542,0.00019757485949715384,0.025102685049397815,0.1338843381207664,2.9577035901130435e-6,0.019315683168029184,0.0032949077862953736,0.004035744387498237,4.084837118380798e-5
866.0,0.09339723405803012,0.09245400562586412,1.2077842566299037,5.6061069731814226e-5,2.991953250142889e-5,0.0184186071125809,0.015462984394828008,0.00012264351589362903,0.00019930398585467872,0.025106788355475966,0.13388443714716028,3.0224455832484457e-6,0.019315570830017063,0.0032926707971150685,0.004044826074443468,4.0881171964542544e-5
867.0,0.09427019560181656,0.09262009035168846,1.2077873037609654,5.623832597766147e-5,2.800485806382115e-5,0.018561427841897706,0.015513124487708604,0.00012273681291353268,0.00020112969542546933,0.025111062002608313,0.13388451604042856,3.077992121369682e-6,0.019315466102154705,0.00329080792861009,0.004053768333454122,4.091227097117711e-5
868.0,0.09511043787023506,0.09278896966218515,1.2078027144357903,5.889834268702756e-5,2.6212711550132453e-5,0.01873043000507057,0.015562562086263236,0.00012283364128572969,0.0002028832525061326,0.02511530098076747,0.13388462695727618,3.144230967965815e-6,0.01931537031393767,0.003289704253574976,0.004062508341893058,4.0944547095242806e-5
869.0,0.09602876647273087,0.09296196357715802,1.207802891251561,5.8014118125467555e-5,2.4535251892531615e-5,0.01887834539377893,0.015612749963477501,0.00012293411268104513,0.00020480112512621476,0.025119874961731535,0.1338846747776668,3.1907518562944213e-6,0.01931527817094606,0.0032891272590796594,0.004071303133137138,4.097803756034796e-5
870.0,0.09681223677040411,0.0931363030171591,1.2078406785202258,6.386297194677845e-5,2.293891881192071e-5,0.019052859722989406,0.015652494510995194,0.0001230462378137077,0.00020641465429993778,0.025124049137160348,0.13388484737166342,3.2724379659839513e-6,0.01931519609203581,0.0032913605459371415,0.004078179916772774,4.101541260456884e-5
871.0,0.09759542934791873,0.09331348987558712,1.2078825830486037,6.541658324496147e-5,2.1396980611427684e-5,0.019139996315750012,0.015681719502001267,0.0001231777348356856,0.00020800842632679302,0.025128242412836645,0.13388503544140443,3.3312056438565305e-6,0.019315117527903783,0.003296604861959212,0.0040831368712481745,4.105924494522814e-5
872.0,0.09837986536495497,0.09349348079062514,1.207928160986507,6.689651255216925e-5,1.9911453471890843e-5,0.019131981179798856,0.015698680164252164,0.00012332673278616092,0.00020958495010609386,0.025132455664689347,0.13388523818187106,3.388819876668854e-6,0.019315042234066267,0.0033049327476332986,0.004085845340238814,4.110891092871991e-5
873.0,0.09916812373075813,0.09367643083937792,1.2079766849272162,6.825741808916773e-5,1.8573019390172353e-5,0.019276414241696113,0.015701016788611927,0.00012346017133401082,0.00021115148079956905,0.02513674435361963,0.13388544455184148,3.443328869445484e-6,0.019314974681156127,0.003315557723364695,0.0040856675814982405,4.115339044466985e-5
874.0,0.0999598356537599,0.09386229393310558,1.2080281892553282,6.960755434973201e-5,1.736460606760994e-5,0.01955722242821933,0.01568892046879358,0.00012358202316044232,0.00021271442557036196,0.025141108351318484,0.1338856546518025,3.497240331736032e-6,0.019314913936983518,0.0033292479571726727,0.004082224363207032,4.119400772014705e-5
875.0,0.10074258855823515,0.09405069944202891,1.2080857020179718,7.133433605806605e-5,1.6197369300624804e-5,0.019743507973143816,0.015656691569611123,0.00012372623239939755,0.00021425178141008022,0.02514546187319572,0.13388588662091447,3.553945535768182e-6,0.019314855741901768,0.0033491237966478946,0.004073792733784846,4.1242077466465455e-5
876.0,0.10152328342076343,0.0942417085251777,1.2081474432108465,7.28149653956621e-5,1.5090979599749531e-5,0.01987961795430484,0.015616577384828186,0.00012388278427386204,0.00021578231500446685,0.02514983444521869,0.13388613340203884,3.608376533747883e-6,0.019314800880761176,0.0033715574789136993,0.004063355312268153,4.129426142462032e-5
877.0,0.1023071118290236,0.09443526082305079,1.2082120532215015,7.410492599573167e-5,1.4026155269407602e-5,0.019884111801121148,0.015575229713515831,0.00012405864228616834,0.00021731782680177645,0.02515422423820678,0.1338863937412252,3.6614537764322113e-6,0.01931474824123429,0.003394989545825868,0.004052605939507857,4.1352880762055756e-5
878.0,0.1030674365729841,0.09463091740389612,1.2082860890810656,7.621287807640372e-5,1.3004405843548519e-5,0.019791671549328184,0.01553162933341825,0.00012425097721697808,0.0002188017605699722,0.025158528227441374,0.13388669337218287,3.7183945682115126e-6,0.019314698341629497,0.003419302663326223,0.004041282642901488,4.141699240565903e-5
879.0,0.10383602679643454,0.09482904901478087,1.2083615696430121,7.728293264695853e-5,1.2026679346671477e-5,0.0196925664494585,0.015488767884985372,0.00012445855641983749,0.00022030188956935286,0.025162859518420486,0.13388700274394824,3.768576178530699e-6,0.019314650642240354,0.0034432445732090664,0.004030151927980503,4.1486185473278834e-5
880.0,0.10461422494881212,0.09502967267143804,1.2084380818490486,7.827836101815725e-5,1.110829239586047e-5,0.01959006148745749,0.015446261452051756,0.00012467188916688883,0.00022182111960417338,0.025167236802411917,0.13388731802892845,3.816910651041608e-6,0.01931460584092018,0.003466168248783309,0.0040191134679679694,4.155729638896262e-5
881.0,0.10540339628520605,0.09523281961019579,1.2085152038072138,7.919816190450288e-5,1.0260035741792872e-5,0.0194876144345595,0.01540362860974128,0.00012488156836109934,0.00022336239020770518,0.025171682417695178,0.13388763452496483,3.86329017074074e-6,0.01931456444513826,0.0034879483894406523,0.0040080419970436616,4.162718945369942e-5
882.0,0.1062013831801839,0.09543833652759334,1.208593393928595,8.015791582188751e-5,9.464107643895994e-6,0.019381699043993766,0.015361372861526217,0.00012509703383962624,0.00022492117368744138,0.02517617082553458,0.13388795689967242,3.909419566958559e-6,0.019314525608719206,0.003508913505411169,0.003997068527545154,4.169901127987506e-5
883.0,0.10701142389931079,0.0956463449927951,1.2086717605111754,8.097984012701295e-5,8.741404999992019e-6,0.019279471456104424,0.015318514720542338,0.00012529931293054188,0.00022650437090207675,0.025180748077102175,0.13388827586122717,3.95270807820187e-6,0.01931449031832227,0.0035288008551579144,0.0039859381947956124,4.176643764351362e-5
884.0,0.1078349990371541,0.09585686805031314,1.2087498483273473,8.172087533146059e-5,8.09455855613448e-6,0.01920429671983257,0.015274583243215366,0.00012548008184311247,0.00022811515256064774,0.025185435014383105,0.13388858698851547,3.994013884744255e-6,0.0193144586923286,0.0035477312464306937,0.003974528454315773,4.18266939477038e-5
885.0,0.10866818144440693,0.09606966765307434,1.2088285600843953,8.256064135606847e-5,7.495577452223037e-6,0.01914659911506479,0.015230570036730364,0.00012565841347649144,0.0002297452461056852,0.025190183808043217,0.13388889932333056,4.035903661949845e-6,0.01931442939907198,0.0035661420269252645,0.0039630973243703505,4.1886137825496816e-5
886.0,0.10950875097127559,0.0962845921444297,1.2089083696740086,8.3442046204938e-5,6.932028084985445e-6,0.019047760241282522,0.015186972081441527,0.00012584311315342838,0.00023138999987149818,0.025194969536629162,0.1338892174394506,4.077517887607487e-6,0.019314401847749643,0.0035841413226090327,0.003951774122848199,4.1947704384475786e-5
887.0,0.11035633957635797,0.09650157806566516,1.2089892860026803,8.430358411834309e-5,6.4026812925420266e-6,0.01894562331269364,0.015143782306073886,0.00012603333802183625,0.00023304868119296753,0.02519979047676618,0.1338895413569367,4.117986445531704e-6,0.019314375978652203,0.003601678294659823,0.003940557011488719,4.201111267394508e-5
888.0,0.11121229408426543,0.09672062955399686,1.2090708591912978,8.50777092436078e-5,5.91375672909636e-6,0.01884370671693898,0.015100529201976944,0.00012621999056360668,0.0002347241900326947,0.02520466744275267,0.1338898665499518,4.1560671071836335e-6,0.019314352083928985,0.0036187085743676264,0.003929323300395373,4.207333018786859e-5
889.0,0.112076370830426,0.09694170464287882,1.2091530946876874,8.583862179975838e-5,5.4621676533656585e-6,0.018742027307365062,0.01505721967460849,0.00012640308806871048,0.00023641603933239805,0.025209599319481975,0.13389019302500155,4.19338692780041e-6,0.019314330013059464,0.003635280152584292,0.003918074786102723,4.213436268956986e-5
890.0,0.11294618015216602,0.09716462702313516,1.2092364814083854,8.663602997040737e-5,5.038436896461153e-6,0.01863700633442106,0.01501434345135365,0.00012659171125721709,0.00023811924046952774,0.025214559851141672,0.1338905255177983,4.230069675092369e-6,0.019314309314249833,0.0036514404056013305,0.003906938902111756,4.219723708573871e-5
891.0,0.1138214689221386,0.09738935424819292,1.2093210272852835,8.742045720518498e-5,4.641507435675447e-6,0.018528687996116122,0.01497189141235536,0.00012678559051685557,0.00023983329066509888,0.025219547897260705,0.13389086404530362,4.265989454987717e-6,0.019314289935373014,0.0036671653023046154,0.0038959132768415787,4.226186350561823e-5
892.0,0.11470169361071463,0.09761579849193243,1.2094067574498957,8.818016194154607e-5,4.2700918141366494e-6,0.01841699575825121,0.0149298746493064,0.0001269847792724581,0.00024155709887348624,0.025224560293156773,0.13389120879644192,4.300411641851127e-6,0.019314271813180992,0.003682468081681938,0.0038850007989823816,4.2328259757485736e-5
893.0,0.11558645641419522,0.09784389455208352,1.2094936883108538,8.892099870117414e-5,3.923042519081581e-6,0.01830191613300306,0.014888294315978979,0.00012718915945582289,0.00024328986925494894,0.025229594874279806,0.13389155987598475,4.333703833217783e-6,0.019314254890859427,0.0036973920692928964,0.0038742017704731825,4.2396386485274e-5
894.0,0.11648122401042235,0.09807384913015149,1.2095803333006043,8.943804578092845e-5,3.613984137734749e-6,0.018194806774977847,0.01484574126483005,0.00012737107871908893,0.0002450431580846746,0.02523472435317659,0.13389190247992777,4.362696742168798e-6,0.019314239809028053,0.0037120056071062732,0.0038631495054297607,4.245702623969602e-5
895.0,0.11738183921666796,0.09830542756815734,1.209667682177041,9.007157274980818e-5,3.3292734616743435e-6,0.018088104637803262,0.014803170817817842,0.00012754920208073915,0.00024680823804161805,0.025239897868484414,0.13389224643493416,4.392764608209876e-6,0.01931422591736103,0.003726336695763908,0.0038520925943469663,4.2516400693579456e-5
896.0,0.11828581662329474,0.09853844919245318,1.2097562482802642,9.074461376138943e-5,3.0628634237336283e-6,0.017978113783714642,0.01476105822994184,0.00012773251211880432,0.00024857993160357376,0.02524508834553428,0.13389259666272255,4.422220547512854e-6,0.019314212928145353,0.003740376444016266,0.003841154709237668,4.257750403960116e-5
897.0,0.1191927623701818,0.09877284881400505,1.2098460470349588,9.13986488253944e-5,2.813930932741833e-6,0.01786482262596269,0.014719403321686718,0.00012792089275519218,0.0002503574508483968,0.02525029362607993,0.13389295326511597,4.450545388468928e-6,0.019314200800678128,0.0037541435134720038,0.0038303358054744803,4.264029758506379e-5
898.0,0.12010423402981507,0.0990086404114335,1.2099365749265758,9.19584533236563e-5,2.585230289044045e-6,0.017752063176797738,0.014677744934722946,0.0001281051580241992,0.00025214411679872617,0.025255536559692267,0.13389331126808512,4.476411640765797e-6,0.019314189662576392,0.0037676785669600865,0.0038195158793249773,4.270171934139942e-5
899.0,0.1210178465182478,0.09924566240141379,1.210028348314686,9.256513062687431e-5,2.3718984769102556e-6,0.017636091403433245,0.014636543092268773,0.00012829418155562314,0.00025393495773735306,0.02526079031945714,0.13389367566576807,4.502057981780967e-6,0.019314179281638193,0.0037809357403861005,0.0038088146410449456,4.2764727185207374e-5
900.0,0.12193317194278694,0.09948384776610406,1.210121391200453,9.31539289294649e-5,2.173131271580742e-6,0.017516831154427526,0.014595805368008466,0.00012848799924870938,0.00025572911406660344,0.025266052286412044,0.13389404665009202,4.526589827269073e-6,0.019314169618140864,0.0037939264397916783,0.0037982340638299983,4.2829333082902744e-5
901.0,0.12285393850387956,0.09972331676949561,1.210214653388666,9.357673467332451e-5,1.993805648584752e-6,0.017402116977622843,0.014554619640796526,0.00012866838660187003,0.000257534451510567,0.025271372114143455,0.13389441390402634,4.547676763506454e-6,0.01931416089924075,0.00380678389480457,0.003787536788586483,4.2889462200622924e-5
902.0,0.12377559221846111,0.09996380178310049,1.2103091973992819,9.411812379520524e-5,1.826722959086324e-6,0.017284168493524477,0.014513909599747403,0.00012885351371537615,0.00025934145457461624,0.025276696179147202,0.13389478775932814,4.569529762414751e-6,0.019314152783103073,0.003819430394305531,0.00377696318477386,4.295117123845827e-5
903.0,0.12469767246895007,0.1002052184204504,1.2104050275407443,9.463204028268107e-5,1.6713181322730986e-6,0.01716305459307471,0.014473666836438066,0.00012904308725235708,0.000261149205551665,0.025282022213054603,0.13389516822227576,4.589850183269494e-6,0.019314145241798534,0.003831889089280758,0.0037665110667207792,4.3014362417451916e-5
904.0,0.12562192297259156,0.10044760594894714,1.2105016208831536,9.505627758453612e-5,1.5291340623769087e-6,0.01704269755829088,0.01443344855341297,0.0001292281133468482,0.00026296139156122765,0.025287374394622864,0.13389555014230412,4.608069501892926e-6,0.019314138345743442,0.003844232998146712,0.00375606520599,4.307603778228226e-5
905.0,0.12654149007076304,0.10069057867397385,1.2106006203048505,9.56752092912721e-5,1.3930126022318014e-6,0.016911006800295433,0.014394594317153734,0.00012943565153267664,0.0002647637006752474,0.025292669861525226,0.1338959496984628,4.628121739781151e-6,0.019314131757343943,0.0038562755502613783,0.0037459742058835012,4.31452171775584e-5
906.0,0.12746234577050755,0.10093437372558602,1.2107004091384677,9.605375942585298e-5,1.2690084916166847e-6,0.016780265523803455,0.01435576648152501,0.00012963803260152162,0.0002665686793477682,0.025297987264404184,0.13389635077411485,4.643672193036175e-6,0.019314125759419803,0.003868187574160414,0.003735889967408583,4.321267753384009e-5
907.0,0.1283840485177453,0.10117890726930216,1.2108009867975182,9.640424727086696e-5,1.1560430603536502e-6,0.01665049525821592,0.014316972584397191,0.00012983530509105693,0.00026837544514276976,0.02530332435786383,0.13389675336154366,4.657688743682412e-6,0.01931412029885827,0.003879970263751874,0.003725814453036353,4.327843503035188e-5
908.0,0.12930406865535138,0.10142400613821169,1.2109029071110609,9.68064350013318e-5,1.0515996065736857e-6,0.01651761418861591,0.014278648984195057,0.00013003641502348467,0.00027017874137759456,0.02530865190707478,0.13389716295617923,4.6715653114002006e-6,0.01931411525609474,0.0038915380364855116,0.003715861221619344,4.3345471674494444e-5
909.0,0.13022198554601178,0.10166960294600548,1.2110061923188835,9.719051207048635e-5,9.551565036226605e-7,0.016381549630504113,0.014240804802505691,0.0001302413659624669,0.00027197772354692844,0.025313967226262578,0.13389757975870029,4.684328382739901e-6,0.01931411060531511,0.0039028878958014676,0.003706032645671674,4.34137886541552e-5
910.0,0.1311373082449977,0.101915611258702,1.2111108544092928,9.754812797390396e-5,8.662406441582437e-7,0.016242315085418357,0.014203440158199644,0.00013044998992785368,0.0002737714098664168,0.025319267545779987,0.1338980038710735,4.695576320882429e-6,0.019314106322964555,0.003914044597549719,0.0036963287586213706,4.348332997595077e-5
911.0,0.13204969916561446,0.10216196774101063,1.2112168946876893,9.788488617922493e-5,7.844162693943521e-7,0.016100000100987326,0.014166546317809937,0.0001306619483322524,0.0002755591289022974,0.0253245511943848,0.13389843529007256,4.705673339360385e-6,0.01931410238725272,0.003925016588373029,0.00368674728993757,4.355398277741703e-5
912.0,0.13296321406631956,0.10240882050148283,1.2113231775782909,9.804458326022923e-5,7.113946792083061e-7,0.015963242916184856,0.014129280141296111,0.00013085915664597886,0.00027734938469750495,0.025329873483302796,0.13389886250412691,4.71213381727739e-6,0.019314098876042966,0.003935950577172035,0.0036770688195848404,4.3619718881992526e-5
913.0,0.13387751798974865,0.10265608721308213,1.2114296758851728,9.81728418968186e-5,6.461520622875564e-7,0.015831940459258308,0.014091642684897127,0.00013104195518148017,0.0002791415126023261,0.02533523240666357,0.13389928543673346,4.717045619839612e-6,0.01931409573973684,0.003946861036490471,0.0036672936209777266,4.368065172715963e-5
914.0,0.13479234663257428,0.10290370438929339,1.2115363725932147,9.827800132057529e-5,5.877750386568675e-7,0.015705908948268017,0.014053640068773627,0.00013121083103913612,0.00028093498553173293,0.02534062599825981,0.1338997041171075,4.720811433840113e-6,0.01931409293425437,0.003957759932224148,0.0036574232855732564,4.373694367971163e-5
915.0,0.13570739344210303,0.10315160647487213,1.2116432613334116,9.836145182224504e-5,5.354520942745724e-7,0.01558490150505464,0.014015286430085185,0.00013136640302748658,0.00028272918821524657,0.025346051783606834,0.1339001186756812,4.723449769022652e-6,0.019314090420464343,0.003968655752316669,0.0036474614911423215,4.378880100916183e-5
916.0,0.1366198225518012,0.10339957673735947,1.2117509172680305,9.848522541768752e-5,4.877868681157132e-7,0.01546494271004377,0.013977014431833135,0.0001315173427893656,0.0002845182551342594,0.025351479343113575,0.13390053464666424,4.725184785696596e-6,0.01931408813243284,0.003979471293120432,0.0036375208371093736,4.383911426312153e-5
917.0,0.13752465394988056,0.10364734351509575,1.2118605402281533,9.875197178356192e-5,4.430515155673044e-7,0.015338130123567207,0.013939676405057024,0.0001316804728386565,0.00028629183465241607,0.025356851278445603,0.1339009633662097,4.728228483572359e-6,0.019314085989339057,0.0039900396461556836,0.003627823144310327,4.3893490946218495e-5
918.0,0.13842616559757895,0.10389505168895848,1.211970939426284,9.883487034602429e-5,4.0241888061636024e-7,0.015212503833288003,0.01390242178454502,0.0001318386109744654,0.00028805887367240764,0.025362221470653496,0.1339013935157143,4.727668439911263e-6,0.019314084044752784,0.004000526479217828,0.0036181470548907993,4.394620365815477e-5
919.0,0.13932637740308532,0.10414273484386762,1.2120814935137778,9.880853823060495e-5,3.6606208803721327e-7,0.015092044843848431,0.013864832015800653,0.0001319834435467116,0.00028982360965732585,0.025367616293068836,0.13390181929961334,4.724515184692267e-6,0.019314082305551455,0.004011019496902972,0.003608383638756967,4.3994481182236816e-5
920.0,0.14022010443316135,0.10439009576728774,1.2121934262891347,9.892125292734775e-5,3.324902195976006e-7,0.014968773026888827,0.013827763886593307,0.00013213193576426226,0.00029157528078877675,0.025372976903347177,0.13390225224725916,4.722319342538701e-6,0.019314080702061424,0.004021347328356884,0.0035987558789132945,4.404397858808704e-5
921.0,0.1411118331527956,0.1046372856799884,1.2123054942518103,9.884342930159e-5,3.024511768717968e-7,0.014850621639569564,0.013790366629945846,0.00013226736923696293,0.00029332325174858407,0.0253783582347895,0.13390268078076498,4.716474283241518e-6,0.019314079268040435,0.004031685790417048,0.003589042357337072,4.4089123078987266e-5
922.0,0.14200365332836345,0.10488433281397926,1.212417059064858,9.86544132076808e-5,2.7593177629260334e-7,0.01474108130717264,0.013752228494859338,0.00013238234655812005,0.00029507189518101313,0.02538378505210136,0.1339030993763824,4.708082388271672e-6,0.01931407800192101,0.004042120227833182,0.003579135908326002,4.412744885270629e-5
923.0,0.14288784629750684,0.10513083092623338,1.2125299826872142,9.868750561771955e-5,2.513687002265335e-7,0.01462885084868927,0.013714631438873685,0.00013250119416771737,0.00029680519318447696,0.025389172401152495,0.13390352491835303,4.701630035152295e-6,0.01931407683110723,0.0040523743455396595,0.003569370175169212,4.416706472257209e-5
924.0,0.14376409930289383,0.10537671687050945,1.2126442601970373,9.869894479192827e-5,2.286586333404365e-7,0.014514010095304723,0.013677563982940335,0.00013262363800804443,0.00029852252390502615,0.025394518632876967,0.13390395738851546,4.694023868755796e-6,0.019314075750492182,0.0040624582230677645,0.0035597421727297947,4.4207879336014375e-5
925.0,0.144629350251716,0.10562178159797722,1.2127605522897342,9.876862645795729e-5,2.0737271963905632e-7,0.014392635908469297,0.013641448231519367,0.00013275776669010664,0.00030021756569344616,0.025399791451685267,0.13390440287435,4.685994506308511e-6,0.01931407474005276,0.004072279007207152,0.0035503617608488697,4.425258889670182e-5
926.0,0.14548580769339173,0.10586608043091969,1.2128782180793491,9.873362347346516e-5,1.877844640636762e-7,0.014268687656611314,0.013605854853477406,0.0001328950755228386,0.0003018949329374836,0.025405017791929274,0.13390485555093298,4.67575164701389e-6,0.019314073811927464,0.004081931283138376,0.0035411172047556502,4.429835850761246e-5
